Company,Utility,Location,Date,Gallons,X,Y
Amazon,Loudoun Water -Central System ,21645 CHARLES VIEW DR STERLING 20166.2,8/18/2025,151501,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21645 CHARLES VIEW DR STERLING 20166.2,9/17/2025,61046,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21645 CHARLES VIEW DR STERLING 20166.2,10/17/2025,5093,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21645 CHARLES VIEW DR STERLING 20166.2,11/16/2025,143381,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21645 CHARLES VIEW DR STERLING 20166.2,12/16/2025,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,1/31/2023,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,3/2/2023,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,4/1/2023,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,5/1/2023,4789,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,5/31/2023,198201,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,6/30/2023,661506,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,7/30/2023,2393079,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,8/29/2023,1401326,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,9/28/2023,946782,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,10/28/2023,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,11/27/2023,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,12/27/2023,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,1/26/2024,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,2/25/2024,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,3/26/2024,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,4/25/2024,123762,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,5/25/2024,225879,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,6/24/2024,1295150,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,7/24/2024,1643564,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,8/23/2024,1095201,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,9/22/2024,117786,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,10/22/2024,17214,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,11/21/2024,4,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,12/21/2024,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,1/20/2025,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,2/19/2025,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,3/21/2025,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,4/20/2025,23742,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,5/20/2025,58106,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,6/19/2025,584427,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,7/19/2025,669252,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,8/18/2025,214930,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,9/17/2025,142922,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,10/17/2025,11810,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,11/16/2025,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21710 CHARLES VIEW DR STERLING 20166.1,12/16/2025,0,39.0160026,-77.4397277
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,1/31/2023,19970,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,3/2/2023,17917,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,4/1/2023,17640,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,5/1/2023,440050,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,5/31/2023,319762,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,6/30/2023,712455,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,7/30/2023,742783,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,8/29/2023,706527,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,9/28/2023,396919,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,10/28/2023,216119,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,11/27/2023,22529,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,12/27/2023,5662,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,1/26/2024,7052,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,2/25/2024,2078,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,3/26/2024,7049,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,4/25/2024,199321,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,5/25/2024,343703,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,6/24/2024,651068,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,7/24/2024,453579,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,8/23/2024,359302,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,9/22/2024,78876,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,10/22/2024,118595,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,11/21/2024,1787,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,12/21/2024,4240,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,1/20/2025,7700,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,2/19/2025,84,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,3/21/2025,61,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,4/20/2025,70082,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,5/20/2025,191273,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,6/19/2025,454098,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,7/19/2025,659028,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,8/18/2025,300690,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,9/17/2025,233721,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,10/17/2025,86958,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,11/16/2025,3480,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.2,12/16/2025,5455,39.0279099,-77.4574948
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,1/31/2023,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,3/2/2023,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,4/1/2023,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,5/1/2023,50184,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,5/31/2023,15797,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,6/30/2023,148403,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,7/30/2023,375470,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,8/29/2023,258650,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,9/28/2023,196638,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,10/28/2023,51167,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,11/27/2023,95547,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,12/27/2023,-19,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,1/26/2024,73,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,2/25/2024,74,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,3/26/2024,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,4/25/2024,7324,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,5/25/2024,21937,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,6/24/2024,240587,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,7/24/2024,485735,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,8/23/2024,211541,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,9/22/2024,20062,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,10/22/2024,202520,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,11/21/2024,1205,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,12/21/2024,465,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,1/20/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,2/19/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,3/21/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,4/20/2025,5844,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,5/20/2025,18239,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,6/19/2025,140796,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,7/19/2025,197181,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,8/18/2025,67167,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,9/17/2025,41065,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,10/17/2025,26975,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,11/16/2025,14336,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166,12/16/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,1/31/2023,5622,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,3/2/2023,4,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,4/1/2023,701,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,5/1/2023,62381,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,5/31/2023,38008,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,6/30/2023,91402,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,7/30/2023,173094,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,8/29/2023,142958,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,9/28/2023,106728,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,10/28/2023,36780,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,11/27/2023,27087,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,12/27/2023,0,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,1/26/2024,0,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,2/25/2024,0,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,3/26/2024,6028,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,4/25/2024,39366,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,5/25/2024,89853,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,6/24/2024,305199,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,7/24/2024,385695,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,8/23/2024,244603,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,9/22/2024,11949,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,10/22/2024,1570,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,11/21/2024,38189,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,12/21/2024,0,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,1/20/2025,0,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,2/19/2025,0,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,3/21/2025,26695,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,4/20/2025,49781,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,5/20/2025,13671,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,6/19/2025,194251,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,7/19/2025,289030,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,8/18/2025,66816,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,9/17/2025,48078,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,10/17/2025,38782,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,11/16/2025,54,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,22651 DULLES SUMMIT CT STERLING 20166,12/16/2025,1,38.9906993,-77.4488273
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,1/31/2023,11596,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,3/2/2023,25,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,4/1/2023,6550,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,5/1/2023,37736,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,5/31/2023,29669,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,6/30/2023,85517,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,7/30/2023,218504,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,8/29/2023,172539,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,9/28/2023,185230,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,10/28/2023,155963,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,11/27/2023,16400,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,12/27/2023,11024,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,1/26/2024,34669,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,2/25/2024,18091,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,3/26/2024,1830,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,4/25/2024,20546,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,5/25/2024,30652,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,6/24/2024,119367,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,7/24/2024,207659,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,8/23/2024,126323,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,9/22/2024,15496,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,10/22/2024,10308,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,11/21/2024,109944,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,12/21/2024,1025,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,1/20/2025,0,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,2/19/2025,0,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,3/21/2025,8062,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,4/20/2025,7405,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,5/20/2025,10596,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,6/19/2025,38669,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,7/19/2025,35574,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,8/18/2025,20709,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,9/17/2025,15887,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,10/17/2025,1317,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,11/16/2025,104374,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.2,12/16/2025,0,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,1/31/2023,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,3/2/2023,8316,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,4/1/2023,100549,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,5/1/2023,317077,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,5/31/2023,78560,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,6/30/2023,550752,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,7/30/2023,1491331,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,8/29/2023,1041409,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,9/28/2023,693401,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,10/28/2023,76576,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,11/27/2023,2418,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,12/27/2023,1,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,1/26/2024,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,2/25/2024,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,3/26/2024,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,4/25/2024,179184,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,5/25/2024,87249,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,6/24/2024,872205,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,7/24/2024,1455317,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,8/23/2024,713190,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,9/22/2024,36710,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,10/22/2024,92818,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,11/21/2024,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,12/21/2024,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,1/20/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,2/19/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,3/21/2025,0,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,4/20/2025,145270,38.94810783,-77.52302288
Amazon,Loudoun Water -Central System ,24185 UPPER WOODSIDE LN STERLING 20166.1,5/20/2025,54838,38.94810783,-77.52302288
